ref,seq,class,proline count,arginine count,lysine count,r/k ratio,aliphatic percent sum,aromaticity,flexibility sum,flexibility_avg,gravy
GCF,317475,WP_015176857.1|RR|NarL,12,11,11,1,0.36086957,0.05217391,220.789357,0.99904686,-0.0665217
GCF,317475,WP_015176957.1|HK|Classic,66,70,64,1.09375,0.3234375,0.0640625,1272.94692,1.0015318,-0.2807812
GCF,317475,WP_015176968.1|HK|Classic,75,66,52,1.26923077,0.35243798,0.07698888,1156.43868,0.9969299,0.00556031
GCF,317475,WP_015177010.1|RR|unclassified,23,23,15,1.53333333,0.30582524,0.08980583,401.566952,0.99644405,-0.1580097
GCF,317475,WP_015177015.1|HK|CheA,160,87,44,1.97727273,0.30422535,0.05352113,1780.15043,1.0080127,-0.3307042
GCF,317475,WP_015177028.1|RR|RsbU,35,29,18,1.61111111,0.32136445,0.07540395,548.277524,1.00050643,-0.1675045
GCF,317475,WP_015177051.1|HK|Classic,30,21,25,0.84,0.34622824,0.08510638,505.324607,0.99473348,-0.0156673
GCF,317475,WP_015177052.1|HK|Hybrid,63,65,57,1.14035088,0.33223954,0.07957342,1208.83111,0.99903397,-0.1578343
GCF,317475,WP_015177053.1|RR|CyC-C,24,18,26,0.69230769,0.34320988,0.0691358,396.094452,1.00023852,-0.1162963
GCF,317475,WP_015177060.1|HK|Classic,23,27,23,1.17391304,0.3326572,0.06288032,483.544512,0.99905891,-0.1206897
GCF,317475,WP_015177079.1|HK|Hybrid,64,78,39,2,0.35264055,0.06729131,1163.75207,0.99892882,-0.1505111
GCF,317475,WP_015177109.1|RR|OmpR,16,18,10,1.8,0.33478261,0.07391304,220.324143,0.99694182,-0.1430435
GCF,317475,WP_015177111.1|HK|Classic,75,90,65,1.38461538,0.32671864,0.07866761,1401.8997,0.99992846,-0.218781
GCF,317475,WP_015177115.1|HK|Classic,41,37,29,1.27586207,0.3318649,0.06020558,672.703024,1.00104617,-0.1578561
GCF,317475,WP_015177181.1|HK|Classic,69,61,37,1.64864865,0.36466165,0.07612782,1049.2524,0.99455204,0.07828947
GCF,317475,WP_015177182.1|HK|Classic,40,39,19,2.05263158,0.34219269,0.1013289,588.474655,0.99236873,0.04518272
GCF,317475,WP_015177201.1|HK|Classic,45,56,38,1.47368421,0.38154613,0.06483791,789.217988,0.99523075,0.02743142
GCF,317475,WP_015177278.1|RR|PleD,23,25,29,0.86206897,0.34210526,0.07017544,446.965274,0.99992231,-0.1710526
GCF,317475,WP_015177279.1|HK|Hybrid,29,24,36,0.66666667,0.33097345,0.07787611,555.442786,0.99899782,-0.1286726
GCF,317475,WP_015177280.1|HK|Hybrid,43,41,52,0.78846154,0.36076663,0.06538895,877.097964,0.99897262,-0.0436302
GCF,317475,WP_015177340.1|HK|Hybrid,94,98,65,1.50769231,0.30805369,0.07785235,1484.07979,1.00207953,-0.3358389
GCF,317475,WP_015177341.1|HK|Hybrid,26,15,30,0.5,0.33257919,0.06334842,433.75981,1.00175476,-0.1821267
GCF,317475,WP_015177448.1|HK|Classic,45,49,40,1.225,0.31265823,0.06708861,782.257667,1.00161033,-0.3148101
GCF,317475,WP_015177449.1|RR|PleD_VieA,30,31,29,1.06896552,0.33038869,0.0795053,555.885083,0.99799835,-0.1166078
GCF,317475,WP_015177452.1|HK|Classic,34,36,30,1.2,0.32169954,0.07890744,648.408667,0.99755179,-0.1599393
GCF,317475,WP_015177453.1|RR|NarL,12,12,10,1.2,0.31506849,0.0456621,209.904107,0.99954337,-0.2538813
GCF,317475,WP_015177460.1|HK|Classic,34,24,38,0.63157895,0.32749562,0.05954466,564.405929,1.00428101,-0.2192644
GCF,317475,WP_015177487.1|RR|VieA,24,20,16,1.25,0.38063063,0.06306306,433.880821,0.99742718,0.13018018
GCF,317475,WP_015177488.1|RR|NarL,13,16,7,2.28571429,0.32126697,0.07692308,211.599821,0.99811237,-0.1280543
GCF,317475,WP_015177554.1|RR|OmpR,12,14,13,1.07692308,0.34222222,0.05777778,215.91956,0.99962759,-0.1684444
GCF,317475,WP_015177558.1|HK|Classic,28,25,41,0.6097561,0.32755906,0.06456693,627.6105,1.00257268,-0.295748
GCF,317475,WP_015177564.1|RR|OmpR,14,18,12,1.5,0.33624454,0.069869,219.668452,0.99849297,-0.3074236
GCF,317475,WP_015177567.1|HK|Classic,28,26,15,1.73333333,0.37471783,0.07223476,431.394202,0.99399586,-0.0022573
GCF,317475,WP_015177604.1|HK|Classic,26,24,7,3.42857143,0.36,0.08,386.774845,0.98919398,0.184
GCF,317475,WP_015177605.1|RR|NarL,13,11,9,1.22222222,0.37442922,0.03652968,209.326893,0.99679473,0.08219178
GCF,317475,WP_015177635.1|HK|Classic,100,66,89,0.74157303,0.33934426,0.08797814,1816.90346,0.99775039,-0.0993989
GCF,317475,WP_015177638.1|RR|CyC-C,35,25,36,0.69444444,0.34782609,0.07246377,542.797345,0.99962679,-0.0788043
GCF,317475,WP_015177639.1|HK|Hybrid,39,41,46,0.89130435,0.3317757,0.06542056,849.95881,1.00349328,-0.2917056
GCF,317475,WP_015177640.1|RR|CheY,5,1,14,0.07142857,0.35384615,0.07692308,121.275571,1.00227745,-0.1015385
GCF,317475,WP_015177641.1|HK|Hybrid,24,10,36,0.27777778,0.33122363,0.07805907,465.784857,1.00168786,-0.1183544
GCF,317475,WP_015177652.1|HK|Classic,52,59,52,1.13461538,0.32752613,0.07433217,853.580476,1.00185502,-0.3044135
GCF,317475,WP_015177654.1|HK|Classic,39,39,33,1.18181818,0.33286517,0.05196629,705.209119,1.00314242,-0.2949438
GCF,317475,WP_015177701.1|HK|Classic,36,34,22,1.54545455,0.33776091,0.056926,520.627631,1.00507265,-0.2060721
GCF,317475,WP_015177747.1|RR|CheY,10,15,15,1,0.33057851,0.07438017,232.724548,0.9988178,-0.2694215
GCF,317475,WP_015177810.1|HK|Classic,35,52,19,2.73684211,0.36196319,0.05214724,642.566429,0.99932571,-0.2930982
GCF,317475,WP_015177811.1|RR|CheY,7,12,4,3,0.32026144,0.09803922,143.399619,0.99583069,-0.1647059
GCF,317475,WP_015177812.1|HK|Hybrid,72,66,36,1.83333333,0.32510288,0.08024691,963.085167,1.00008844,-0.2133745
GCF,317475,WP_015177848.1|HK|Unorthodox,114,114,74,1.54054054,0.32058984,0.06608411,1824.34877,1.00128912,-0.2291098
GCF,317475,WP_015177894.1|RR|CyC-C,25,21,21,1,0.34943182,0.05681818,342.985167,0.99995675,-0.0914773
GCF,317475,WP_015177895.1|RR|CheY,7,7,8,0.875,0.37903226,0.03225806,115.033571,1.00029193,0.02822581
GCF,317475,WP_015177896.1|HK|Hybrid,77,69,56,1.23214286,0.30875203,0.06077796,1229.97607,1.0040621,-0.3064019
GCF,317475,WP_015177898.1|HK|Classic,64,41,31,1.32258065,0.35483871,0.08960573,823.021214,0.99398697,0.1348865
GCF,317475,WP_015177908.1|HK|Classic,91,75,85,0.88235294,0.34615385,0.07692308,1780.21908,0.99732162,-0.1024526
GCF,317475,WP_015177909.1|HK|Classic,27,31,25,1.24,0.35315985,0.05204461,528.96081,0.99992592,-0.0566914
GCF,317475,WP_015177948.1|HK|Unorthodox,72,66,66,1,0.33479789,0.06414763,1131.5094,1.00222268,-0.26529
GCF,317475,WP_015177949.1|RR|CheY,5,9,10,0.9,0.36363636,0.06293706,133.575917,0.9968352,-0.0181818
GCF,317475,WP_015177977.1|RR|CyC-C,24,24,27,0.88888889,0.32765957,0.08723404,461.125131,1.00027143,-0.1585106
GCF,317475,WP_015177978.1|HK|Classic,99,56,113,0.49557522,0.35124864,0.07763301,1829.87354,0.99829435,-0.033279
GCF,317475,WP_015177981.1|RR|CyC-C,48,37,38,0.97368421,0.33925926,0.07703704,666.32269,1.00048452,-0.1324444
GCF,317475,WP_015177982.1|HK|Hybrid,62,84,83,1.01204819,0.32886335,0.06960409,1557.52252,1.0003356,-0.2393359
GCF,317475,WP_015177998.1|HK|Classic,36,37,48,0.77083333,0.34946871,0.05194805,839.149845,1.00137213,-0.1198347
GCF,317475,WP_015177999.1|RR|CheY,5,4,14,0.28571429,0.36363636,0.06060606,123.371631,1.00302139,-0.1318182
GCF,317475,WP_015178000.1|HK|Hybrid,56,50,60,0.83333333,0.33079848,0.07034221,1045.46592,1.00236425,-0.2014259
GCF,317475,WP_015178001.1|HK|Hybrid,33,36,39,0.92307692,0.3498452,0.06965944,636.811202,0.99970361,-0.1270898
GCF,317475,WP_015178002.1|HK|Hybrid,29,42,27,1.55555556,0.33070866,0.07874016,624.665631,0.99786842,-0.2151181
GCF,317475,WP_015178005.1|RR|CheY,7,10,6,1.66666667,0.3,0.09333333,140.337631,0.99530235,-0.212
GCF,317475,WP_015178007.1|HK|Hybrid,94,98,80,1.225,0.31481481,0.08482676,1666.28511,1.00077184,-0.2768817
GCF,317475,WP_015178010.1|HK|Hybrid,108,129,109,1.18348624,0.33009709,0.07813222,2154.40876,1.00018977,-0.2640777
GCF,317475,WP_015178054.1|HK|Classic,68,61,57,1.07017544,0.3441048,0.07423581,1134.69423,0.99885055,-0.1172052
GCF,317475,WP_015178088.1|RR|CheY,8,6,24,0.25,0.35714286,0.04945055,174.209571,1.00699174,-0.1296703
GCF,317475,WP_015178122.1|HK|Classic,81,97,69,1.4057971,0.31138907,0.07899934,1511.6939,1.00112179,-0.3568795
GCF,317475,WP_015178132.1|HK|Hybrid,106,111,49,2.26530612,0.33043478,0.09006211,1595.8249,0.99676759,-0.1819876
GCF,317475,WP_015178165.1|HK|Classic,89,65,97,0.67010309,0.34980348,0.08871421,1767.13799,0.9972562,-0.0616508
GCF,317475,WP_015178171.1|RR|VieA,22,13,21,0.61904762,0.3375,0.0775,390.421536,0.99852055,-0.04
GCF,317475,WP_015178192.1|HK|Classic,19,17,28,0.60714286,0.30617978,0.07022472,348.944655,1.00560419,-0.3660112
GCF,317475,WP_015178225.1|HK|Classic,35,33,35,0.94285714,0.2952381,0.06190476,623.681048,1.00431731,-0.4196825
GCF,317475,WP_015178293.1|HK|Hybrid,25,21,24,0.875,0.34398034,0.04914005,398.041667,1.00010469,-0.1152334
GCF,317475,WP_015178294.1|HK|Classic,47,68,49,1.3877551,0.30051282,0.0974359,967.370095,1.00141832,-0.4255385
GCF,317475,WP_015178304.1|HK|Hybrid,112,94,93,1.01075269,0.3209404,0.08857299,1818.02526,0.99891498,-0.2057408
GCF,317475,WP_015178305.1|HK|Hybrid,52,59,36,1.63888889,0.32298739,0.07274491,1020.27958,0.99831662,-0.1978661
GCF,317475,WP_015178306.1|RR|PleD,16,23,15,1.53333333,0.33333333,0.07407407,315.024917,1.0000791,-0.2891975
GCF,317475,WP_015178389.1|RR|NarL,10,24,6,4,0.29918033,0.06147541,235.780202,1.00332001,-0.4204918
GCF,317475,WP_015178454.1|HK|Unorthodox,96,85,87,0.97701149,0.34941176,0.06176471,1692.20244,1.00071108,-0.1255294
GCF,317475,WP_015178521.1|HK|Classic,34,47,26,1.80769231,0.33472222,0.0375,710.444143,0.9992182,-0.2073611
GCF,317475,WP_015178549.1|HK|Classic,57,57,48,1.1875,0.33023736,0.07843137,958.752964,0.998701,-0.1436533
GCF,317475,WP_015178566.1|HK|Classic,89,71,104,0.68269231,0.34295046,0.08383234,1824.92977,0.99832045,-0.0748503
GCF,317475,WP_015178583.1|HK|Hybrid,118,107,113,0.94690265,0.3327457,0.08594094,2259.10074,0.9996021,-0.1771706
GCF,317475,WP_015178584.1|HK|Hybrid,24,22,29,0.75862069,0.32754881,0.05206074,452.996107,1.00220378,-0.2488069
GCF,317475,WP_015178604.1|RR|CheY,7,7,6,1.16666667,0.328,0.04,115.933,0.99942241,-0.0488
GCF,317475,WP_015178616.1|HK|Classic,41,41,26,1.57692308,0.34119279,0.06796117,710.995214,0.99858878,-0.1022191
GCF,317475,WP_015178693.1|HK|Hybrid,57,50,46,1.08695652,0.33694475,0.06717226,915.277274,1.00139745,-0.1995666
GCF,317475,WP_015178694.1|HK|Hybrid,26,16,23,0.69565217,0.35440181,0.05191874,434.15425,1.00035541,-0.1126411
GCF,317475,WP_015178740.1|HK|Classic,39,29,35,0.82857143,0.34075342,0.07534247,574.724226,0.99952039,-0.0811644
GCF,317475,WP_015178745.1|HK|Classic,35,27,43,0.62790698,0.33468286,0.05668016,733.893226,1.00258637,-0.1767881
GCF,317475,WP_015178818.1|HK|Hybrid,104,118,44,2.68181818,0.32414216,0.08762255,1619.82094,0.99804124,-0.1875613
GCF,317475,WP_015178885.1|RR|OmpR,14,20,5,4,0.32786885,0.05737705,234.193714,0.996569,-0.2344262
GCF,317475,WP_015178910.1|HK|Hybrid,140,101,116,0.87068966,0.3503612,0.03921569,1936.63464,1.00395782,-0.1658411
GCF,317475,WP_015178913.1|HK|Hybrid,37,47,24,1.95833333,0.35036496,0.05839416,676.455667,1.00067406,-0.1851095
GCF,317475,WP_015178915.1|RR|NarL,11,17,10,1.7,0.33043478,0.06086957,221.860393,1.00389318,-0.28
GCF,317475,WP_015178984.1|HK|Hybrid,54,48,60,0.8,0.32306057,0.07545165,933.959214,1.00210216,-0.2196599
GCF,317475,WP_015178985.1|HK|Hybrid,28,16,24,0.66666667,0.33842795,0.04803493,449.395964,1.00088188,-0.0427948
GCF,317475,WP_015179002.1|RR|unclassified,14,13,15,0.86666667,0.34394904,0.05095541,304.869143,0.99957096,-0.105414
GCF,317475,WP_015179017.1|HK|Classic,24,25,13,1.92307692,0.39949749,0.07286432,385.193226,0.99021395,0.28567839
GCF,317475,WP_015179018.1|RR|NarL,11,13,7,1.85714286,0.37735849,0.04716981,202.624524,0.99815036,0.02688679
GCF,317475,WP_015179099.1|RR|NarL,13,8,9,0.88888889,0.43809524,0.02380952,200.554274,0.99778246,0.30666667
GCF,317475,WP_015179250.1|HK|Classic,30,44,31,1.41935484,0.34690799,0.06184012,653.346095,0.99900015,-0.1527903
GCF,317475,WP_015179290.1|HK|Hybrid,121,119,76,1.56578947,0.33840304,0.06681152,1832.45164,1.00024653,-0.1709397
GCF,317475,WP_015179293.1|HK|Hybrid,64,87,48,1.8125,0.33454545,0.08072727,1363.98413,0.99852425,-0.2018182
GCF,317475,WP_015179294.1|HK|Hybrid,24,18,27,0.66666667,0.33636364,0.05909091,430.835476,0.99961827,-0.1354545
GCF,317475,WP_015179303.1|HK|Classic,35,31,42,0.73809524,0.33489097,0.05919003,635.023702,1.003197,-0.2775701
GCF,317475,WP_015179306.1|HK|Hybrid,152,191,89,2.14606742,0.32641166,0.06994536,2732.99252,0.99890078,-0.2544627
GCF,317475,WP_015179307.1|HK|Hybrid,16,16,18,0.88888889,0.37150838,0.05027933,348.059738,0.99730584,0.05614525
GCF,317475,WP_015179310.1|RR|CyC-C,23,19,23,0.82608696,0.36339523,0.06100796,367.914917,0.9997688,-0.0026525
GCF,317475,WP_015179345.1|HK|Classic,61,71,34,2.08823529,0.34943474,0.0647482,963.2515,0.99922355,-0.2055498
GCF,317475,WP_015179353.1|HK|Classic,50,31,47,0.65957447,0.34744707,0.06351183,794.181321,1.00022836,-0.1687422
GCF,317475,WP_015179359.1|HK|Classic,34,21,37,0.56756757,0.35025381,0.05922166,582.819774,1.00140855,-0.1329949
GCF,317475,WP_015179385.1|HK|Hybrid,20,20,18,1.11111111,0.33819242,0.05539359,334.145,1.00043413,-0.164723
GCF,317475,WP_015179479.1|RR|CheY,48,40,22,1.81818182,0.37694704,0.06697819,631.441226,0.99753748,0.06012461
GCF,317475,WP_015179492.1|RR|RsbU,21,19,16,1.1875,0.35449735,0.09259259,367.756357,0.99662969,-0.0462963
GCF,317475,WP_015179529.1|RR|OmpR,15,21,6,3.5,0.35930736,0.06926407,221.245821,0.9966028,-0.0943723
GCF,317475,WP_015179539.1|HK|Hybrid,74,45,47,0.95744681,0.36,0.06461538,965.880214,0.999876,0.00666667
GCF,317475,WP_015179572.1|HK|Classic,29,46,17,2.70588235,0.33789063,0.0625,502.385119,0.99877757,-0.178125
GCF,317475,WP_015179585.1|HK|Classic,54,55,45,1.22222222,0.33566434,0.06293706,990.113452,0.99809824,-0.1478521
GCF,317475,WP_015179604.1|HK|Hybrid,54,50,41,1.2195122,0.34225092,0.05166052,1076.76939,1.00164595,-0.1197417
GCF,317475,WP_015179609.1|HK|Hybrid,50,39,63,0.61904762,0.32565445,0.07015707,948.125452,1.00224678,-0.2058639
GCF,317475,WP_015179610.1|HK|Hybrid,28,16,33,0.48484848,0.34309623,0.05439331,470.056821,1.00225335,-0.134728
GCF,317475,WP_015179611.1|RR|CheY,7,2,10,0.2,0.3740458,0.05343511,122.188369,1.00154401,0.03816794
GCF,317475,WP_015179612.1|RR|CyC-C,47,46,44,1.04545455,0.31451613,0.09101382,859.670167,1.00078017,-0.2739631
GCF,317475,WP_015179613.1|HK|Hybrid,19,16,19,0.84210526,0.35359116,0.04972376,353.464845,1.00131684,-0.0328729
GCF,317475,WP_015179614.1|HK|Hybrid,29,28,22,1.27272727,0.34661355,0.06175299,492.665798,0.9993221,-0.0717131
GCF,317475,WP_015179615.1|RR|CheY,3,7,11,0.63636364,0.38513514,0.06756757,138.697155,0.99782126,0.12567568
GCF,317475,WP_015179616.1|HK|Classic,63,57,37,1.54054054,0.30719656,0.09881847,918.683881,0.99640334,-0.2085929
GCF,317475,WP_015179686.1|HK|Hybrid,23,23,19,1.21052632,0.36950904,0.05167959,376.912548,0.99712314,-0.0049096
GCF,317475,WP_015179706.1|HK|Classic,120,131,85,1.54117647,0.34328358,0.08614072,2330.19894,0.99751667,-0.1668657
GCF,317475,WP_015179707.1|RR|NarL,13,15,8,1.875,0.3923445,0.02870813,200.001643,1.00000821,-0.0526316
GCF,317475,WP_015211611.1|RR|OmpR,14,18,11,1.63636364,0.33624454,0.069869,219.698452,0.99862933,-0.3157205
GCF,317475,WP_015211612.1|HK|Classic,28,31,16,1.9375,0.37362637,0.07472527,442.894405,0.99303678,-0.0210989
GCF,317475,WP_015211625.1|HK|Hybrid,23,25,15,1.66666667,0.35933148,0.04456825,349.281548,0.99794728,0.04763231
GCF,317475,WP_015211816.1|RR|OmpR,12,17,11,1.54545455,0.3304721,0.08154506,223.080512,0.99589514,-0.2467811
GCF,317475,WP_015211828.1|RR|NarL,13,6,15,0.4,0.39170507,0.01843318,208.175762,1.00084501,0.1875576
GCF,317475,WP_015211829.1|HK|Hybrid,30,18,24,0.75,0.342711,0.06138107,381.155345,0.99778886,-0.0227621
GCF,317475,WP_039886668.1|RR|CheY,8,8,8,1,0.31404959,0.04958678,112.228202,1.00203752,-0.1752066
GCF,317475,WP_039886887.1|RR|OmpR,11,18,9,2,0.33469388,0.06122449,235.522607,0.99797715,-0.2669388
GCF,317475,WP_041622498.1|HK|Classic,65,50,27,1.85185185,0.35596708,0.10185185,953.716512,0.99035983,0.22654321
GCF,317475,WP_041622554.1|HK|Hybrid,43,40,47,0.85106383,0.35100118,0.05771496,840.279571,1.00033282,-0.126384
GCF,317475,WP_041622556.1|HK|Classic,61,74,61,1.21311475,0.31445993,0.07578397,1138.97295,0.99997625,-0.2311847
GCF,317475,WP_041622607.1|RR|CheY,9,7,12,0.58333333,0.34848485,0.08080808,188.280143,0.99619123,-0.0212121
GCF,317475,WP_041622663.1|RR|CheY,6,8,13,0.61538462,0.37086093,0.07284768,141.558381,0.99689001,0.06291391
GCF,317475,WP_041622698.1|HK|Classic,31,34,39,0.87179487,0.33950617,0.08179012,638.455381,0.9991477,-0.1237654
GCF,317475,WP_041622779.1|HK|Classic,49,45,38,1.18421053,0.36094675,0.06627219,835.001083,0.99880512,-0.0268639
GCF,317475,WP_041622794.1|HK|Hybrid,20,15,23,0.65217391,0.33952255,0.06100796,368.268179,1.00072875,-0.133687
GCF,317475,WP_041622808.1|PP|HPt,18,9,35,0.25714286,0.37617555,0.03761755,311.703988,1.00549674,-0.0796238
GCF,317475,WP_041622818.1|RR|OmpR,21,20,10,2,0.3215859,0.07929515,217.240393,0.99651556,-0.2118943
GCF,317475,WP_041622944.1|RR|CheY,9,4,6,0.66666667,0.38888889,0.04761905,116.324869,0.99422965,0.31269841
GCF,317475,WP_041623049.1|HK|Classic,15,13,12,1.08333333,0.32142857,0.06493506,299.803381,1.00268689,-0.1587662
GCF,317475,WP_041623060.1|HK|Hybrid,24,23,30,0.76666667,0.30176211,0.05947137,446.705202,1.00383192,-0.3638767
GCF,317475,WP_041623080.1|RR|NarL,15,14,8,1.75,0.34449761,0.02870813,199.838619,0.9991931,-0.0976077
GCF,317475,WP_041623342.1|RR|CheY,16,16,24,0.66666667,0.29428571,0.08571429,342.265857,1.00371219,-0.3714286
GCF,317475,WP_041623371.1|HK|Classic,30,41,15,2.73333333,0.35459662,0.06003752,522.732262,0.99758065,-0.1921201
GCF,317475,WP_041623640.1|HK|Hybrid,118,92,117,0.78632479,0.32920679,0.08069693,2173.19575,1.00055053,-0.1944521
GCF,317475,WP_041623641.1|RR|NarL,13,12,11,1.09090909,0.3923445,0.0430622,199.591619,0.9979581,0.07559809
GCF,317475,WP_041623806.1|RR|NarL,13,10,14,0.71428571,0.36885246,0.04098361,235.525167,1.00223475,-0.042623
GCF,317475,WP_051041631.1|HK|Classic,29,32,14,2.28571429,0.34792123,0.07877462,444.466643,0.99211304,0.00722101
GCF,317475,WP_051041633.1|HK|Hybrid,40,38,56,0.67857143,0.32743363,0.06321113,784.094417,1.00267828,-0.189507
GCF,317475,WP_051041637.1|RR|CheY,7,3,4,0.75,0.35714286,0.00793651,116.389298,0.99478032,-0.0865079
GCF,317475,WP_071587789.1|RR|OmpR,18,22,10,2.2,0.32510288,0.04938272,234.321393,1.00137347,-0.2493827
GCF,317475,WP_150111509.1|HK|Classic,32,26,29,0.89655172,0.33402923,0.05010438,470.77444,1.00164775,-0.2217119
GCF,317475,WP_150111578.1|HK|Hybrid,57,41,42,0.97619048,0.32936508,0.09821429,995.126929,0.99612305,-0.0631944
GCF,317475,WP_190274421.1|HK|Unorthodox,50,49,52,0.94230769,0.32611312,0.0433213,826.359655,1.00530372,-0.2926594
GCF,317475,WP_190274487.1|HK|Hybrid,43,41,58,0.70689655,0.33709273,0.06516291,790.796369,1.00227677,-0.1790727
GCF,317475,WP_223300635.1|HK|Hybrid,101,121,56,2.16071429,0.3193128,0.08175355,1679.98414,1.00058615,-0.2778436
GCF,317475,WP_223300654.1|HK|Hybrid,76,65,75,0.86666667,0.32649962,0.07744875,1309.83558,1.00140335,-0.2343204
GCF,317475,WP_223300658.1|HK|Classic,10,14,7,2,0.35564854,0.08368201,230.194202,1.00084436,-0.1656904
GCF,317475,WP_223300660.1|HK|Classic,39,50,70,0.71428571,0.30257937,0.09027778,1004.39756,1.00540296,-0.5367063
GCF,317475,WP_223300663.1|RR|PleD,26,29,21,1.38095238,0.3628692,0.05907173,463.959452,0.99776226,-0.1383966
GCF,317475,WP_223300669.1|RR|PleD,35,34,20,1.7,0.35081374,0.06690778,542.823202,0.99783677,-0.1133816
GCF,317475,WP_223300670.1|HK|Hybrid,19,13,29,0.44827586,0.28571429,0.07635468,398.305262,1.00328781,-0.3408867
GCF,317475,WP_223300763.1|HK|Classic,31,26,24,1.08333333,0.33741259,0.0541958,561.719131,0.99772492,-0.052972
GCF,317475,WP_223300767.1|HK|Classic,63,68,43,1.58139535,0.32860939,0.0761736,1120.40392,1.00036064,-0.181488
GCF,317475,WP_223300768.1|HK|Classic,44,51,37,1.37837838,0.32926829,0.0597561,812.688238,1.00208167,-0.262561
GCF,317475,WP_223300770.1|HK|Classic,43,36,45,0.8,0.34282178,0.06930693,798.440048,0.99929918,-0.1324257
GCF,317475,WP_223300773.1|HK|Classic,81,78,41,1.90243902,0.33362832,0.09380531,1117.70794,0.99706328,-0.1534513
GCF,317475,WP_223300781.1|RR|CheY,5,6,6,1,0.3986014,0.04195804,133.69225,0.99770336,0.15664336
GCF,317475,WP_223300784.1|RR|unclassified,23,24,22,1.09090909,0.33168317,0.08415842,393.892714,0.99719675,-0.1175743
GCF,317475,WP_223300803.1|HK|Classic,35,40,37,1.08108108,0.34235453,0.0879567,727.757464,0.99692803,-0.0963464
GCF,317475,WP_223300810.1|HK|Classic,48,20,51,0.39215686,0.34862385,0.04740061,648.540262,1.00548878,-0.1683486
GCF,317475,WP_223300827.1|HK|Hybrid,60,65,41,1.58536585,0.34100418,0.05962343,948.490155,1.00157355,-0.2519874
GCF,317475,WP_223300840.1|HK|Classic,26,32,17,1.88235294,0.3318872,0.05206074,453.356286,1.00300063,-0.3013015
GCF,317495,WP_015202871.1|RR|RsbU,23,13,21,0.61904762,0.33681462,0.08093995,373.929131,0.99981051,-0.067624
GCF,317495,WP_015202862.1|RR|OmpR,16,19,6,3.16666667,0.32608696,0.06521739,220.659667,0.99846003,-0.2878261
GCF,317495,WP_015202868.1|HK|Classic,51,46,36,1.27777778,0.36490251,0.06267409,707.915167,0.99846991,-0.0422006
GCF,317495,WP_015202858.1|HK|Classic,23,24,40,0.6,0.31115108,0.0647482,549.492024,1.0045558,-0.3559353
GCF,317495,WP_015202827.1|HK|Classic,29,44,27,1.62962963,0.33236575,0.06095791,679.821607,0.99973766,-0.2592163
GCF,317495,WP_015202776.1|HK|Classic,27,28,13,2.15384615,0.34520548,0.0739726,354.743786,0.99647131,0.01287671
GCF,317495,WP_015202775.1|RR|OmpR,13,21,10,2.1,0.34042553,0.06808511,225.621036,0.99832317,-0.2021277
GCF,317495,WP_015202730.1|HK|Hybrid,75,67,65,1.03076923,0.33582648,0.08077786,1323.68486,0.99675065,-0.0688108
GCF,317495,WP_015202729.1|RR|PleD_VieA,28,25,36,0.69444444,0.34206219,0.07364975,601.056131,0.99843211,-0.0481178
GCF,317495,WP_015202693.1|HK|Classic,24,16,29,0.55172414,0.34249471,0.05919662,465.02719,1.00221377,-0.0894292
